Número de documento precedente;Número de documento del documento de ref;Ejercicio para el número de documento FI;Período;Texto tipo de valor;Contra presupuesto p.importe verific.en;Contra presupuesto p.importe verific.en;Moneda transacción;Fondo;Sociedad;Fecha de actualización del control presu;Fe.contabilización;Posición presupuestaria;Denominación de posición presupuestaria;Centro gestor;Nº documento de pago;Clase de importe;Texto;Acreedor;Cuenta de mayor;Responsable de centro gestor en modelo d;Entidad CP;Denominación del fondo;Clase de fondos;Denominación del centro gestor;Tipo pos.presup.;Ejercicio;Programa de financiación;Denominación del área funcional;Denominación proyecto presupuestario;Denominación de operación CO;Número transacción;Centro de coste
1600013744;3600000808;2021;9;Facturas; 67 000 ; 67 000 ;CRC;001;G206;15/9/2021;15/9/2021;E-10502;;20613400;3600000808;Original;LIQ GIRA 07 AL 09 SETIEMBRE 2021;110930142;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092601862;
1600013744;3600000809;2021;9;Facturas; 87 900 ; 87 900 ;CRC;001;G206;15/9/2021;15/9/2021;E-10502;;20613400;3600000809;Original;DEV ADEL 31 AGOSTO AL 03 SETIEMBRE 2021;304000951;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092601954;
1600013744;3600000810;2021;9;Facturas; 255 500 ; 255 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000810;Original;LIQ GIRA 24 AL 31 AGOSTO 2021;112460936;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092605274;
1600013744;3600000811;2021;9;Facturas; 115 500 ; 115 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000811;Original;LIQ GIRA 02 AL 09 SETIEMBRE 2021;112460910;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092605276;
1600013744;3600000812;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000812;Original;LIQ GIRA 02 AL 09 SETIEMBRE 2021;207180098;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092605278;
1600013744;3600000813;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000813;Original;LIQ. GIRA DEL 07 AL 14 SETIEMBRE 2021;115530035;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092621444;
1600013744;3600000814;2021;9;Facturas; 97 400 ; 97 400 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000814;Original;LIQUID DEL 07 AL 10 SETIEMBRE 2021;401860612;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092621446;
1600013744;3600000815;2021;9;Facturas; 91 500 ; 91 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000815;Original;LIQ DE GIRA 07 AL 10 SETIEMBRE 2021;304170627;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092621448;
1600013744;3600000816;2021;9;Facturas; 91 500 ; 91 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000816;Original;LIQ GIRA 07 AL 10 SETIEMBRE 2021;304080926;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092621736;
1600013744;3600000817;2021;9;Facturas; 91 500 ; 91 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000817;Original;LIQ GIRA 07 AL 10 SETIEMBRE 2021;110690218;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092622141;
1600013744;3600000818;2021;9;Facturas; 83 000 ; 83 000 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000818;Original;LIQUI. GIRA DEL 06 AL 13 SETIEMBRE 2021;112330603;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092622671;
1600013744;3600000819;2021;9;Facturas; 213 500 ; 213 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000819;Original;LIQUID DE . GIRA DEL 07 AL 14 SETIEMBRE 2021;112460936;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092622817;
1600013744;3600000820;2021;9;Facturas; 213 500 ; 213 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000820;Original;LIQ. DE GIRA DEL 08 AL 15 SETIEMBRE 2021;112690768;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092622821;
1600013744;3600000821;2021;9;Facturas; 213 500 ; 213 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000821;Original;LIQUIDA . GIRA DEL 07 AL 14 SETIEMBRE 21;206670084;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092622825;
1600013744;3600000822;2021;9;Facturas; 213 000 ; 213 000 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000822;Original;LIQUIDAC . GIRA DEL 08 AL 15 SETIEMBRE 21;207210340;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092622829;
1600013744;3600000823;2021;9;Facturas; 213 500 ; 213 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000823;Original;LIQ GIRA 08 AL 15 SETIEMBRE 2021;207210340;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092624469;
1600013744;3600000824;2021;9;Facturas; 91 500 ; 91 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000824;Original;LIQ GIRA 07 AL 10 SETIEMBRE 2021;112950915;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092626999;
1600013744;3600000825;2021;9;Facturas; 91 500 ; 91 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000825;Original;LIQ GIRA 07 AL 10 SETIEMBRE 2021;207640999;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092629720;
1600013744;3600000826;2021;9;Facturas; 97 400 ; 97 400 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613400;3600000826;Original;LIQ GIRA 07 AL 10 SETIEMBRE 2021;304000433;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092629722;
1600013790;3600000827;2021;9;Facturas; 77 500 ; 77 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613200;3600000827;Original;LIQUID DE . GIRA DEL 01 AL 03 SETIEMBRE 2021;105370763;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Superior;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631594;
1600013790;3600000828;2021;9;Facturas; 59 800 ; 59 800 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613200;3600000828;Original;LIQ. DE GIRA DEL 01 AL 03 SETIEMBRE 2021;204660806;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Superior;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631596;
1600013790;3600000829;2021;9;Facturas; 59 800 ; 59 800 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613200;3600000829;Original;LIQUIDA . GIRA DEL 01 AL 03 SETIEMBRE 21;302710358;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Superior;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631598;
1600013915;3600000830;2021;9;Facturas; 64 000 ; 64 000 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613403;3600000830;Original;LIQUIDAC . GIRA DEL24 AGOSTO AL 03 SETIEMBRE 21;800720689;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Gestión Aduanera;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631600;
1600013915;3600000831;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613403;3600000831;Original;LIQ GIRA 25 AGOSTO AL 01 SETIEMBRE 2021;701730485;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Gestión Aduanera;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631602;
1600013755;3600000832;2021;9;Facturas; 40 200 ; 40 200 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613404;3600000832;Original;LIQ GIRA 06 AL 07 SETIEMBRE 2021;205920234;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Asesoria Hacend.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631604;
1600013915;3600000833;2021;9;Facturas; 83 000 ; 83 000 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613403;3600000833;Original;LIQ GIRA 26 AGOSTO AL 01 SETIEMBRE 2021;701120375;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Gestión Aduanera;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631606;
1600013915;3600000834;2021;9;Facturas; 100 000 ; 100 000 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613403;3600000834;Original;LIQ GIRA 18 AL 25 AGOSTO 2021;503190371;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Gestión Aduanera;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631608;
1600013755;3600000835;2021;9;Facturas; 40 200 ; 40 200 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613404;3600000835;Original;DEV ADEL 06 AL 07 SETIEMBRE 2021;112720779;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Asesoria Hacend.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631610;
1600013790;3600000836;2021;9;Facturas; 30 400 ; 30 400 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613200;3600000836;Original;LIQ GIRA 26 AL 27 AGOSTO 2021;402060724;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Superior;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631612;
1600013790;3600000837;2021;9;Facturas; 30 400 ; 30 400 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613200;3600000837;Original;LIQUID  GIRA 26 AL 27 AGOSTO 2021;302400902;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Superior;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631614;
1600013790;3600000838;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613200;3600000838;Original;LIQ GIRA 05 AL 12 AGOSTO 2021;603700245;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Superior;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631616;
1600013790;3600000839;2021;9;Facturas; 77 500 ; 77 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613200;3600000839;Original;LIQ GIRA 01 AL 03 SETIEMBRE 2021;402060724;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Superior;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631621;
1600013790;3600000840;2021;9;Facturas; 69 000 ; 69 000 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613200;3600000840;Original;LIQ GIRA 18 AL 20 AGOSTO 2021;108270077;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Superior;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631623;
1600013790;3600000841;2021;9;Facturas; 73 500 ; 73 500 ;CRC;001;G206;16/9/2021;16/9/2021;E-10502;;20613200;3600000841;Original;LIQ GIRA 18 AL 20 AGOSTO 2021;108270077;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Superior;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092631816;
1600013744;3600000842;2021;9;Facturas; 108 000 ; 108 000 ;CRC;001;G206;17/9/2021;17/9/2021;E-10502;;20613400;3600000842;Original;LIQ GIRA 30 AGOSTO AL 03 SETIEMBRE 2021;115670873;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092633746;
1600013868;3600000843;2021;9;Facturas; 8 000 ; 8 000 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613402;3600000843;Original;LIQ GIRA 08 SETIEMBRE 2021;110690282;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092642149;
1600013744;3600000844;2021;9;Facturas; 115 500 ; 115 500 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613400;3600000844;Original;LIQUI. GIRA DEL 02 AL 09 SETIEMBRE 2021;604050602;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092644867;
1600013744;3600000845;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613400;3600000845;Original;LIQUID DE . GIRA DEL 09 AL 16 SETIEMBRE 2021;111750435;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092644869;
1600013744;3600000846;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613400;3600000846;Original;LIQ. DE GIRA DEL 06 AL 13 SETIEMBRE 2021;113560322;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092644871;
1600013744;3600000847;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613400;3600000847;Original;LIQUIDA . GIRA DEL 09 AL 16 SETIEMBRE 21;303240472;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092644873;
1600013744;3600000848;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613400;3600000848;Original;LIQUIDAC . GIRA DEL09 AL 16 SETIEMBRE 21;113670688;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092645235;
1600013744;3600000849;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613400;3600000849;Original;LIQ GIRA 09 AL 16 SETIEMBRE 2021;113420318;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092645237;
1600013790;3600000850;2021;9;Facturas; 8 000 ; 8 000 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613200;3600000850;Original;LIQ GIRA 07 SETIEMBRE 2021;502540422;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Superior;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092645239;
1600013915;3600000851;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613403;3600000851;Original;LIQ GIRA 01 AL 08 SETIEMBRE 2021;702120650;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Gestión Aduanera;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092645241;
1600013915;3600000852;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613403;3600000852;Original;LIQUI DE  GIRA 01 AL 08 SETIEMBRE 2021;702070792;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Gestión Aduanera;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092645243;
1600013915;3600000853;2021;9;Facturas; 80 000 ; 80 000 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613403;3600000853;Original;LIQ GIRA 23 AGOSTO AL 08 SETIEMBRE 2021;603050980;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Gestión Aduanera;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092645245;
1600013744;3600000854;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613400;3600000854;Original;LIQ GIRA 09 AL 16  SETIEMBRE 2021;114360842;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092645841;
1600013868;3600000855;2021;9;Facturas; 8 000 ; 8 000 ;CRC;001;G206;20/9/2021;20/9/2021;E-10502;;20613402;3600000855;Original;LIQ GIRA 08 SETIEMBRE 2021;108760026;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092660039;
1600013915;3600000856;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;22/9/2021;22/9/2021;E-10502;;20613403;3600000856;Original;LIQ GIRA 08 AL 15  SETIEMBRE 2021;701060413;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Gestión Aduanera;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092719929;
1600013744;3600000857;2021;9;Facturas; 204 400 ; 204 400 ;CRC;001;G206;23/9/2021;23/9/2021;E-10502;;20613400;3600000857;Original;LIQ GIRA 14 AL 21  SETIEMBRE 2021;112810704;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092724987;
1600013744;3600000858;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;23/9/2021;23/9/2021;E-10502;;20613400;3600000858;Original;LIQ GIRA 14 AL 21  SETIEMBRE 2021;109830846;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092725065;
1600013744;3600000859;2021;9;Facturas; 204 400 ; 204 400 ;CRC;001;G206;23/9/2021;23/9/2021;E-10502;;20613400;3600000859;Original;LIQ GIRA 14 AL 21  SETIEMBRE 2021;304170802;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092725067;
1600013915;3600000860;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;23/9/2021;23/9/2021;E-10502;;20613403;3600000860;Original;LIQ GIRA 08 AL 15  SETIEMBRE 2021;701350927;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Gestión Aduanera;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092732941;
1600013744;3600000861;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;24/9/2021;24/9/2021;E-10502;;20613400;3600000861;Original;LIQUID DE . GIRA DEL 02 AL 09 SETIEMBRE 2021;503580157;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092739054;
1600013744;3600000862;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;24/9/2021;24/9/2021;E-10502;;20613400;3600000862;Original;LIQ. DE GIRA DEL 02 AL 09 SETIEMBRE 2021;111550900;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092739056;
1600013744;3600000863;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;24/9/2021;24/9/2021;E-10502;;20613400;3600000863;Original;LIQUIDA . GIRA DEL 30 AGOSTO AL 06 SETIEMBRE 21;503930155;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092739058;
1600013744;3600000864;2021;9;Facturas; 38 500 ; 38 500 ;CRC;001;G206;24/9/2021;24/9/2021;E-10502;;20613400;3600000864;Original;LIQUIDAC . GIRA DEL 16 AL 17 SETIEMBRE 21;113930450;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092739060;
1600013744;3600000865;2021;9;Facturas; 83 000 ; 83 000 ;CRC;001;G206;24/9/2021;24/9/2021;E-10502;;20613400;3600000865;Original;DEV ADEL GIRA 16 AL 23 SETIEMBRE 2021;603670722;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092739062;
1600013744;3600000866;2021;9;Facturas; 33 600 ; 33 600 ;CRC;001;G206;24/9/2021;24/9/2021;E-10502;;20613400;3600000866;Original;LIQUI DE  GIRA 20 AL 21 SETIEMBRE 2021;302950555;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092739064;
1600013744;3600000867;2021;9;Facturas; 204 400 ; 204 400 ;CRC;001;G206;24/9/2021;24/9/2021;E-10502;;20613400;3600000867;Original;LIQ GIRA 14 AL 21  SETIEMBRE 2021;112770041;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092739066;
1600013744;3600000868;2021;9;Facturas; 255 500 ; 255 500 ;CRC;001;G206;24/9/2021;24/9/2021;E-10502;;20613400;3600000868;Original;LIQ GIRA 24 AL 31 AGOSTO  2021;113270888;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092739068;
1600013744;3600000869;2021;9;Facturas; 62 500 ; 62 500 ;CRC;001;G206;24/9/2021;24/9/2021;E-10502;;20613400;3600000869;Original;LIQ GIRA 11 AL 16  SETIEMBRE 2021;109690500;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092739070;
1600013744;3600000870;2021;9;Facturas; 87 500 ; 87 500 ;CRC;001;G206;27/9/2021;27/9/2021;E-10502;;20613400;3600000870;Original;LIQ GIRA 14 AL 21  SETIEMBRE 2021;113390049;5120502000;CARGAINICIAL;PEJC;Ingresos Corrientes;PROPIO;Adm. Ingresos;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000092743873;
